id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,status,directionsLink,detailedDescription,externalWebsite
2910,779 Blue Ridge Drive,Pet Friendly,Wintergreen Resort,"779 Blue Ridge Drive is a four-bedroom, 4.5-bath mountain home with hot tub, gas fireplace, and king beds in every suite, located four minutes from skiing.",https://ik.imagekit.io/OE/nelson-county/779-Blue-Ridge-Drive.jpg,https://ik.imagekit.io/OE/nelson-county/779-Blue-Ridge-Drive-Interior.jpg,,https://nelsoncounty.com/explore/779-blue-ridge-drive/,,"Wintergreen Resort, Roseland, VA 22967",Seasonal Menu; Skiing; Scenic Views; Fuel; Pet Friendly,FALSE,779-blue-ridge-drive,josh,2025-06-11,2025-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"779 Blue Ridge Drive is a four-bedroom, 4.5-bath mountain home with hot tub, gas fireplace, and king beds in every suite, located four minutes from skiing.",
2916,Belties,Coffee Shops,Nellysford,"Belties is a farmhouse café pouring handcrafted coffee, 18-layer scratch biscuits, and seasonal fare with Blue Ridge views and grazing Belted Galloway cows.",https://ik.imagekit.io/OE/nelson-county/Belties3.jpg,https://ik.imagekit.io/OE/nelson-county/IMG_4144.jpeg,https://ik.imagekit.io/OE/nelson-county/IMG_4146-e1749742308217.jpeg,https://nelsoncounty.com/explore/belties/,(703) 989-0556,"2884 Rockfish Valley Highway, Nellysford, VA 22958",Coffee; Bar; Seasonal Menu; Scenic Views; Tea; Cafe,FALSE,belties,WG,2025-06-12,2025-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=2884%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958,"Belties is a farmhouse café pouring handcrafted coffee, 18-layer scratch biscuits, and seasonal fare with Blue Ridge views and grazing Belted Galloway cows.",
2929,Ski in Style At Sapphire Squirrel,Whole House Rentals,Wintergreen Resort,"Ski in Style at Sapphire Squirrel is a three-bedroom Wintergreen home steps from the slopes with fully equipped kitchen, dedicated workspace, deck, and gas grill for up to six guests.",https://ik.imagekit.io/OE/nelson-county/Ski-in-Style-At-Sapphire-Squirrel.jpg,https://ik.imagekit.io/OE/nelson-county/Ski-in-Style-At-Sapphire-Squirrel-Int.jpg,,https://nelsoncounty.com/explore/ski-in-style-at-sapphire-squirrel/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Fuel; Full Kitchen; Outdoor Seating; Parking; Lodging,FALSE,ski-in-style-at-sapphire-squirrel,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Ski in Style at Sapphire Squirrel is a three-bedroom Wintergreen home steps from the slopes with fully equipped kitchen, dedicated workspace, deck, and gas grill for up to six guests.",
2931,The Retreat at Three Ridges,Cabins & Cottages,Wintergreen Resort,"The Retreat at Three Ridges is a Scandinavian-inspired Wintergreen condo just a three-minute walk from the slopes, featuring a modern aesthetic, cozy fireplace with provided wood, well-stocked kitchen, and relaxing outdoor space.",https://ik.imagekit.io/OE/nelson-county/The-Retreat-at-Three-Ridges-1.jpg,https://ik.imagekit.io/OE/nelson-county/The-Retreat-at-Three-Ridges-2.jpg,,https://nelsoncounty.com/explore/the-retreat-at-three-ridges/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Lodging; Outdoor Seating; Full Kitchen; Parking; Cabins,FALSE,the-retreat-at-three-ridges,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"The Retreat at Three Ridges is a Scandinavian-inspired Wintergreen condo just a three-minute walk from the slopes, featuring a modern aesthetic, cozy fireplace with provided wood, well-stocked kitchen, and relaxing outdoor space.",
2933,Wintergreen Condo 1437 Highlands,Cabins & Cottages,Staff on Site,Wintergreen Condo 1437 Highlands is a ski-in/ski-out Highlands building condo showcasing incredible views and modern finishes steps from resort amenities.,https://ik.imagekit.io/OE/nelson-county/Wintergreen-Condo-1437-Highlands-1.jpg,https://ik.imagekit.io/OE/nelson-county/Wintergreen-Condo-1437-Highlands-2.jpg,,https://nelsoncounty.com/explore/wintergreen-condo-1437-highlands/,,"Wintergreen Resort, Roseland, VA 22967",Skiing; Scenic Views; Cabins; Lodging,FALSE,wintergreen-condo-1437-highlands,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,Wintergreen Condo 1437 Highlands is a ski-in/ski-out Highlands building condo showcasing incredible views and modern finishes steps from resort amenities.,
2935,Time Out,Pet Friendly,Wintergreen Resort,"Time Out is a pet-friendly Wintergreen escape sleeping seven with hot tub, fast Wi-Fi, smart TVs, and three queen bedrooms plus single sofa bed.",https://ik.imagekit.io/OE/nelson-county/Time-Out.jpg,https://ik.imagekit.io/OE/nelson-county/Time-Out-Int.jpg,,https://nelsoncounty.com/explore/time-out/,,"Wintergreen Resort, Roseland, VA 22967",Wi-Fi; Scenic Views; Pet Friendly,FALSE,time-out,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Time Out is a pet-friendly Wintergreen escape sleeping seven with hot tub, fast Wi-Fi, smart TVs, and three queen bedrooms plus single sofa bed.",
2938,Cub Creek Cabin,Cabins & Cottages,Roseland,"Cub Creek Cabin is a secluded two-bedroom rustic retreat minutes from Devils Backbone, Wintergreen Ski Resort, Appalachian Trail, and Blue Ridge Parkway with porch views of Three Ridges and a spring-fed creek soundtrack.",https://ik.imagekit.io/OE/nelson-county/Cub-Creek-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Cub-Creek-Cabin-Int.jpg,,https://nelsoncounty.com/explore/cub-creek-cabin/,,"Roseland, VA 22967",Beer; Cabins; Outdoor Seating; Scenic Views; Lodging,FALSE,cub-creek-cabin,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Cub Creek Cabin is a secluded two-bedroom rustic retreat minutes from Devils Backbone, Wintergreen Ski Resort, Appalachian Trail, and Blue Ridge Parkway with porch views of Three Ridges and a spring-fed creek soundtrack.",
2940,Tyebello Cabins,Cabins & Cottages,Montebello,"Tyebello Cabins offer pet-friendly lodging with kitchen, free Wi-Fi, and air conditioning for Blue Ridge travelers seeking simple comforts near Tyro.",https://ik.imagekit.io/OE/nelson-county/Tyebello-Cabins.jpg,https://ik.imagekit.io/OE/nelson-county/Tyebello-Cabins-Int.jpg,,https://nelsoncounty.com/explore/tyebello-cabins/,,"Tyro, VA 22976",Wi-Fi; Pet Friendly; Lodging; Cabins; Full Kitchen; Scenic Views,FALSE,tyebello-cabins,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,"Tyebello Cabins offer pet-friendly lodging with kitchen, free Wi-Fi, and air conditioning for Blue Ridge travelers seeking simple comforts near Tyro.",
2943,Glass & Pine,Cabins & Cottages,Nellysford,"Glass & Pine is a modern two-bedroom, two-bath home on five acres in Nellysford featuring mountain views, wood stove, loft, and close proximity to Bold Rock and Devils Backbone.",https://ik.imagekit.io/OE/nelson-county/Glass-Pine.jpg,https://ik.imagekit.io/OE/nelson-county/Glass-Pine-Int.jpg,,https://nelsoncounty.com/explore/glass-pine/,,"Nellysford, VA 22958",Scenic Views; Beer; Cabins; Lodging,FALSE,glass-pine,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,"Glass & Pine is a modern two-bedroom, two-bath home on five acres in Nellysford featuring mountain views, wood stove, loft, and close proximity to Bold Rock and Devils Backbone.",
2945,Wintergreen 19 Ivy Glen Lane,Pet Friendly,Wintergreen Resort,"Wintergreen 19 Ivy Glen Lane is a four-bedroom, 3.5-bath end-unit townhouse with two-car garage, steps from shuttle stop, spa, pools, golf, tennis, and hiking.",https://ik.imagekit.io/OE/nelson-county/Wintergreen-19-Ivy-Glen-Lane.jpg,https://ik.imagekit.io/OE/nelson-county/Wintergreen-19-Ivy-Glen-Lane-Int.jpg,,https://nelsoncounty.com/explore/wintergreen-19-ivy-glen-lane/,,"Wintergreen Resort, Roseland, VA 22967",Resort; Pool; Pet Friendly; Spa,FALSE,wintergreen-19-ivy-glen-lane,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Wintergreen 19 Ivy Glen Lane is a four-bedroom, 3.5-bath end-unit townhouse with two-car garage, steps from shuttle stop, spa, pools, golf, tennis, and hiking.",
2947,The Brown Bear Lodge,Whole House Rentals,Staff on Site,"The Brown Bear Lodge is a renovated three-bedroom, 2.5-bath Wintergreen house within walking distance of resort core, featuring bunk room, original stone fireplace, gas fireplace, grill, and fire pit.",https://ik.imagekit.io/OE/nelson-county/The-Brown-Bear-Lodge.jpg,https://ik.imagekit.io/OE/nelson-county/The-Brown-Bear-Lodge-Int.jpg,,https://nelsoncounty.com/explore/the-brown-bear-lodge/,,"Wintergreen Resort, Roseland, VA 22967",Family Friendly; Fuel; Resort; Lodging,FALSE,the-brown-bear-lodge,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"The Brown Bear Lodge is a renovated three-bedroom, 2.5-bath Wintergreen house within walking distance of resort core, featuring bunk room, original stone fireplace, gas fireplace, grill, and fire pit.",
2950,Mountain Home in Nelson County,Cabins & Cottages,Faber,"Mountain Home in Nelson County offers quiet mountain views 10 minutes from Pippin Hill Winery and 30 minutes to Wintergreen, ideal for Charlottesville-area wine getaways.",https://ik.imagekit.io/OE/nelson-county/Mountain-Home-in-Nelson-County.jpg,https://ik.imagekit.io/OE/nelson-county/Mountain-Home-in-Nelson-County-Int.jpg,,https://nelsoncounty.com/explore/mountain-home-in-nelson-county/,,"North Garden, VA 22959",Scenic Views; Wine; Cabins; Lodging,FALSE,mountain-home-in-nelson-county,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=North%20Garden%2C%20VA%2022959,"Mountain Home in Nelson County offers quiet mountain views 10 minutes from Pippin Hill Winery and 30 minutes to Wintergreen, ideal for Charlottesville-area wine getaways.",
2955,Spy Run Hideaway,Pet Friendly,Staff on Site,"Spy Run Hideaway is a secluded three-bedroom, two-bath cabin on 17 acres that sleeps eight, providing a quiet base for Blue Ridge exploration.",https://ik.imagekit.io/OE/nelson-county/Spy-Run-Hideaway.jpg,https://ik.imagekit.io/OE/nelson-county/Spy-Run-Hideaway-Int.jpg,,https://nelsoncounty.com/explore/spy-run-hideaway/,,"Roseland, VA 22967",Scenic Views; Pet Friendly; Full Kitchen,FALSE,spy-run-hideaway,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Spy Run Hideaway is a secluded three-bedroom, two-bath cabin on 17 acres that sleeps eight, providing a quiet base for Blue Ridge exploration.",
2958,Love of Mountains Oh Fill My Cup,Cabins & Cottages,Wintergreen Resort,"Love of Mountains Oh Fill My Cup is a modern third-floor two-bedroom condo with upgraded kitchen, private golf course views, and access to public/community pools at Wintergreen.",https://ik.imagekit.io/OE/nelson-county/Love-of-Mountains-Oh-Fill-My-Cup.jpg,https://ik.imagekit.io/OE/nelson-county/Love-of-Mountains-Oh-Fill-My-Cup-Int.jpg,,https://nelsoncounty.com/explore/love-of-mountains-oh-fill-my-cup/,,"Wintergreen Resort, Roseland, VA 22967",Golf; Full Kitchen; Cabins; Lodging,FALSE,love-of-mountains-oh-fill-my-cup,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Love of Mountains Oh Fill My Cup is a modern third-floor two-bedroom condo with upgraded kitchen, private golf course views, and access to public/community pools at Wintergreen.",
2964,Marigold on the Mountain,Pet Friendly,Wintergreen Resort,"Marigold on the Mountain is a five-bedroom, four-bath Wintergreen home sleeping 14 with hot tub, cedar barrel sauna, two-tier deck with fire pit, and separate game room.",https://ik.imagekit.io/OE/nelson-county/Marigold-on-the-Mountain.jpg,https://ik.imagekit.io/OE/nelson-county/Marigold-on-the-Mountain-Int.jpg,,https://nelsoncounty.com/explore/marigold-on-the-mountain/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Pet Friendly,FALSE,marigold-on-the-mountain,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Marigold on the Mountain is a five-bedroom, four-bath Wintergreen home sleeping 14 with hot tub, cedar barrel sauna, two-tier deck with fire pit, and separate game room.",
2968,Top of The Mountain Hideaway,Pet Friendly,Wintergreen Resort,"Top of The Mountain Hideaway is a three-bedroom, three-bath Wintergreen home near the Mountain Inn featuring hot tub, shuffleboard table, and easy access to wineries and breweries.",https://ik.imagekit.io/OE/nelson-county/Top-of-The-Mountain-Hideaway.jpg,https://ik.imagekit.io/OE/nelson-county/Top-of-The-Mountain-Hideaway-Int.jpg,,https://nelsoncounty.com/explore/top-of-the-mountain-hideaway/,,"Wintergreen Resort, Roseland, VA 22967",Scenic Views; Lodging; Pet Friendly,FALSE,top-of-the-mountain-hideaway,josh,2025-06-20,2025-06-20,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Top of The Mountain Hideaway is a three-bedroom, three-bath Wintergreen home near the Mountain Inn featuring hot tub, shuffleboard table, and easy access to wineries and breweries.",
3001,On The Rocks,Pet Friendly,Wintergreen Resort,"On The Rocks is a three-bedroom, two-bath A-frame less than two miles from Wintergreen Ski Lodge with flat driveway access and dog-friendly policies.",https://ik.imagekit.io/OE/nelson-county/On-The-Rocks-Exterior.jpg,https://ik.imagekit.io/OE/nelson-county/On-The-Rocks-Int.jpg,,https://nelsoncounty.com/explore/on-the-rocks/,,"Wintergreen Resort, Roseland, VA 22967",Pet Friendly; Parking; Full Kitchen,FALSE,on-the-rocks,josh,2025-06-27,2025-06-27,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"On The Rocks is a three-bedroom, two-bath A-frame less than two miles from Wintergreen Ski Lodge with flat driveway access and dog-friendly policies.",
3003,Our Mountain Getaway,Whole House Rentals,Wintergreen Resort,"Our Mountain Getaway is a six-bedroom, 5.5-bath Wintergreen home overlooking the 12th hole with expansive views, ideal for large groups.",https://ik.imagekit.io/OE/nelson-county/Our-Mountain-Getaway.jpg,https://ik.imagekit.io/OE/nelson-county/Our-Mountain-Getaway-Int.jpg,,https://nelsoncounty.com/explore/our-mountain-getaway/,,"Wintergreen Resort, Roseland, VA 22967",Golf; Lodging,FALSE,our-mountain-getaway,josh,2025-06-27,2025-06-27,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Our Mountain Getaway is a six-bedroom, 5.5-bath Wintergreen home overlooking the 12th hole with expansive views, ideal for large groups.",
3005,Rockfish Cabin,Cabins & Cottages,Faber,"Rockfish Cabin is a three-level post-and-beam retreat on 13 wooded acres with granite kitchen, wraparound porch, and a riverside clearing with Adirondack chairs and fire pit.",https://ik.imagekit.io/OE/nelson-county/Rockfish-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Rockfish-Cabin-Interior.jpg,,https://nelsoncounty.com/explore/rockfish-cabin/,,"Afton, VA 22920",Cabins; Fuel; Full Kitchen; Outdoor Seating; Lodging,FALSE,rockfish-cabin,josh,2025-06-27,2025-06-27,publish,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,"Rockfish Cabin is a three-level post-and-beam retreat on 13 wooded acres with granite kitchen, wraparound porch, and a riverside clearing with Adirondack chairs and fire pit.",
3007,Blue Ridge Cabin,Cabins & Cottages,Roseland,"Blue Ridge Cabin is a four-bedroom mountain escape on two private acres at the base of Route 151 with two kitchens, 2 king beds, and quick access to breweries, hikes, and Wintergreen.",https://ik.imagekit.io/OE/nelson-county/Blue-Ridge-Cabin.jpg,https://ik.imagekit.io/OE/nelson-county/Blue-Ridge-Cabin-Int.jpg,,https://nelsoncounty.com/explore/blue-ridge-cabin/,,"Roseland, VA 22967",Scenic Views; Cabins; Lodging,FALSE,blue-ridge-cabin,josh,2025-06-27,2025-06-27,publish,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,"Blue Ridge Cabin is a four-bedroom mountain escape on two private acres at the base of Route 151 with two kitchens, 2 king beds, and quick access to breweries, hikes, and Wintergreen.",
3009,Wintergreen Duplex,Whole House Rentals,Wintergreen Resort,"Wintergreen Duplex is a three-floor, four-bedroom, 3.5-bath townhome with wood-burning fireplace, back deck, laundry, and shuttle access across from the spa.",https://ik.imagekit.io/OE/nelson-county/Wintergreen-Duplex.jpg,https://ik.imagekit.io/OE/nelson-county/Wintergreen-Duplex-Int.jpg,,https://nelsoncounty.com/explore/wintergreen-duplex/,,"Wintergreen Resort, Roseland, VA 22967",Outdoor Seating; Scenic Views; Spa; Lodging,FALSE,wintergreen-duplex,josh,2025-06-27,2025-06-27,publish,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,"Wintergreen Duplex is a three-floor, four-bedroom, 3.5-bath townhome with wood-burning fireplace, back deck, laundry, and shuttle access across from the spa.",
